fabric_id,fabric_name,period,required_week,net_requirement_meters,supplier_id,supplier_name,recommended_order_qty,allocation_pct,unit_price,purchase_cost,moq_meters,moq_overbuy_meters,lead_time_weeks,po_release_week,expected_arrival_week,supplier_risk_score,supplier_risk_category,predicted_delay_days,delivery_risk
FAB_013,Premium Poly-Blend Grade-13,W08,8,8920.52,S001,Apex Textile Mills,8028.47,90.0,14.22,114164.81,2500,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,W08,8,8920.52,S007,Vanguard Textiles,892.05,10.0,14.16,12631.46,5000,0.0,4,W04,W08,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,W09,9,8878.4,S001,Apex Textile Mills,7990.56,90.0,14.22,113625.76,2500,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,W09,9,8878.4,S007,Vanguard Textiles,887.84,10.0,14.16,12571.81,5000,0.0,4,W05,W09,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,W10,10,8811.32,S001,Apex Textile Mills,7930.19,90.0,14.22,112767.27,2500,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,W10,10,8811.32,S007,Vanguard Textiles,881.13,10.0,14.16,12476.83,5000,0.0,4,W06,W10,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,W11,11,8957.96,S001,Apex Textile Mills,5873.0,65.6,14.22,83514.06,2500,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,W11,11,8957.96,S007,Vanguard Textiles,3084.96,34.4,14.16,43683.03,5000,0.0,4,W07,W11,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,W12,12,9201.32,S001,Apex Textile Mills,6886.0,74.8,14.22,97918.92,2500,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,W12,12,9201.32,S007,Vanguard Textiles,2315.32,25.2,14.16,32784.93,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,M04,12,9879.92,S001,Apex Textile Mills,8891.93,90.0,14.22,126443.22,2500,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,M04,12,9879.92,S007,Vanguard Textiles,987.99,10.0,14.16,13989.97,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,M05,12,9755.12,S001,Apex Textile Mills,8779.61,90.0,14.22,124846.03,2500,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,M05,12,9755.12,S007,Vanguard Textiles,975.51,10.0,14.16,13813.25,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_013,Premium Poly-Blend Grade-13,M06,12,9688.04,S001,Apex Textile Mills,8719.24,90.0,14.22,123987.54,2500,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_013,Premium Poly-Blend Grade-13,M06,12,9688.04,S007,Vanguard Textiles,968.8,10.0,14.16,13718.26,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W01,1,11318.34,S001,Apex Textile Mills,10186.51,90.0,18.12,184579.49,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W01,1,11318.34,S007,Vanguard Textiles,1131.83,10.0,18.36,20780.47,5000,0.0,4,W01,W05,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W02,2,19236.71,S001,Apex Textile Mills,7045.0,36.6,18.12,127655.4,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W02,2,19236.71,S002,Global Weavers Ltd,4076.71,21.2,18.55,75622.97,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W02,2,19236.71,S007,Vanguard Textiles,8115.0,42.2,18.36,148991.4,5000,0.0,4,W01,W05,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W03,3,21419.16,S001,Apex Textile Mills,9154.0,42.7,18.12,165870.48,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W03,3,21419.16,S002,Global Weavers Ltd,1186.16,5.5,18.55,22003.27,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W03,3,21419.16,S007,Vanguard Textiles,11079.0,51.7,18.36,203410.44,5000,0.0,4,W01,W05,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W04,4,21389.7,S001,Apex Textile Mills,5343.0,25.0,18.12,96815.16,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W04,4,21389.7,S002,Global Weavers Ltd,8537.0,39.9,18.55,158361.35,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W04,4,21389.7,S003,Oriental Fabric Corp,1750.7,8.2,18.67,32685.57,5000,0.0,5,W01,W06,30.8,MEDIUM,1.1,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W04,4,21389.7,S007,Vanguard Textiles,5759.0,26.9,18.36,105735.24,5000,0.0,4,W01,W05,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W05,5,20990.97,S001,Apex Textile Mills,9579.0,45.6,18.12,173571.48,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W05,5,20990.97,S002,Global Weavers Ltd,3394.97,16.2,18.55,62976.69,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W05,5,20990.97,S007,Vanguard Textiles,8017.0,38.2,18.36,147192.12,5000,0.0,4,W01,W05,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W06,6,24578.62,S001,Apex Textile Mills,8365.0,34.0,18.12,151573.8,5000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W06,6,24578.62,S002,Global Weavers Ltd,10132.62,41.2,18.55,187960.1,5000,0.0,4,W02,W06,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W06,6,24578.62,S007,Vanguard Textiles,6081.0,24.7,18.36,111647.16,5000,0.0,4,W02,W06,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W07,7,19017.36,S001,Apex Textile Mills,8236.0,43.3,18.12,149236.32,5000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W07,7,19017.36,S002,Global Weavers Ltd,3943.36,20.7,18.55,73149.33,5000,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W07,7,19017.36,S007,Vanguard Textiles,6838.0,36.0,18.36,125545.68,5000,0.0,4,W03,W07,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W08,8,18129.77,S001,Apex Textile Mills,14287.0,78.8,18.12,258880.44,5000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W08,8,18129.77,S007,Vanguard Textiles,3842.77,21.2,18.36,70553.26,5000,0.0,4,W04,W08,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W09,9,17707.39,S001,Apex Textile Mills,10178.0,57.5,18.12,184425.36,5000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W09,9,17707.39,S007,Vanguard Textiles,7529.39,42.5,18.36,138239.6,5000,0.0,4,W05,W09,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W10,10,18083.83,S001,Apex Textile Mills,6836.0,37.8,18.12,123868.32,5000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W10,10,18083.83,S002,Global Weavers Ltd,397.53,2.2,18.55,7374.22,5000,0.0,4,W06,W10,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W10,10,18083.83,S007,Vanguard Textiles,10850.3,60.0,18.36,199211.47,5000,0.0,4,W06,W10,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W11,11,18549.43,S001,Apex Textile Mills,7268.0,39.2,18.12,131696.16,5000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W11,11,18549.43,S002,Global Weavers Ltd,151.77,0.8,18.55,2815.37,5000,0.0,4,W07,W11,21.2,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W11,11,18549.43,S007,Vanguard Textiles,11129.66,60.0,18.36,204340.52,5000,0.0,4,W07,W11,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,W12,12,19243.29,S001,Apex Textile Mills,12842.0,66.7,18.12,232697.04,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,W12,12,19243.29,S007,Vanguard Textiles,6401.29,33.3,18.36,117527.68,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,M04,12,21532.07,S001,Apex Textile Mills,19378.86,90.0,18.12,351145.0,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,M04,12,21532.07,S007,Vanguard Textiles,2153.21,10.0,18.36,39532.88,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,M05,12,21038.46,S001,Apex Textile Mills,18934.61,90.0,18.12,343095.21,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,M05,12,21038.46,S007,Vanguard Textiles,2103.85,10.0,18.36,38626.61,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_014,Premium Wool-Blend Grade-14,M06,12,20126.33,S001,Apex Textile Mills,18113.7,90.0,18.12,328220.19,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_014,Premium Wool-Blend Grade-14,M06,12,20126.33,S007,Vanguard Textiles,2012.63,10.0,18.36,36951.94,5000,0.0,4,W08,W12,23.8,LOW,0.9,MEDIUM
FAB_015,Premium Linen Grade-15,W07,7,398.07,S002,Global Weavers Ltd,398.07,100.0,13.77,5481.42,5000,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_015,Premium Linen Grade-15,W08,8,994.57,S008,Southern Mill Co.,994.57,100.0,13.64,13565.93,5000,0.0,5,W03,W08,31.8,MEDIUM,1.2,MEDIUM
FAB_015,Premium Linen Grade-15,W09,9,1551.17,S008,Southern Mill Co.,1551.17,100.0,13.64,21157.96,5000,0.0,5,W04,W09,31.8,MEDIUM,1.2,MEDIUM
FAB_015,Premium Linen Grade-15,W10,10,2151.67,S004,Budget FastTex Industries,2151.67,100.0,12.56,27024.98,3000,0.0,7,W03,W10,44.6,MEDIUM,5.0,HIGH
FAB_015,Premium Linen Grade-15,W11,11,2774.11,S004,Budget FastTex Industries,2774.11,100.0,12.56,34842.82,3000,0.0,7,W04,W11,44.6,MEDIUM,5.0,HIGH
FAB_015,Premium Linen Grade-15,W12,12,3430.47,S004,Budget FastTex Industries,3430.47,100.0,12.56,43086.7,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_015,Premium Linen Grade-15,M04,12,4220.49,S004,Budget FastTex Industries,4220.49,100.0,12.56,53009.35,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_015,Premium Linen Grade-15,M05,12,4958.64,S001,Apex Textile Mills,4462.78,90.0,13.71,61184.66,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_015,Premium Linen Grade-15,M05,12,4958.64,S004,Budget FastTex Industries,495.86,10.0,12.56,6228.05,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_015,Premium Linen Grade-15,M06,12,5676.84,S001,Apex Textile Mills,5109.16,90.0,13.71,70046.53,5000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_015,Premium Linen Grade-15,M06,12,5676.84,S004,Budget FastTex Industries,567.68,10.0,12.56,7130.11,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_016,Premium Poly-Blend Grade-16,W01,1,4305.34,S002,Global Weavers Ltd,1722.14,40.0,8.25,14207.62,4000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W01,1,4305.34,S005,EuroKnit Premium,2583.2,60.0,8.86,22887.19,3000,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W02,2,8701.87,S002,Global Weavers Ltd,3480.75,40.0,8.25,28716.17,4000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W02,2,8701.87,S005,EuroKnit Premium,5221.12,60.0,8.86,46259.14,3000,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W03,3,9574.25,S002,Global Weavers Ltd,3829.7,40.0,8.25,31595.02,4000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W03,3,9574.25,S005,EuroKnit Premium,5744.55,60.0,8.86,50896.71,3000,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W04,4,9524.37,S002,Global Weavers Ltd,3809.75,40.0,8.25,31430.42,4000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W04,4,9524.37,S005,EuroKnit Premium,5714.62,60.0,8.86,50631.55,3000,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W05,5,9223.13,S001,Apex Textile Mills,922.31,10.0,8.37,7719.76,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W05,5,9223.13,S002,Global Weavers Ltd,8300.82,90.0,8.25,68481.74,4000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W06,6,8676.5,S001,Apex Textile Mills,867.65,10.0,8.37,7262.23,4000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W06,6,8676.5,S002,Global Weavers Ltd,7808.85,90.0,8.25,64423.01,4000,0.0,4,W02,W06,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W07,7,8221.63,S001,Apex Textile Mills,1227.63,14.9,8.37,10275.26,4000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W07,7,8221.63,S002,Global Weavers Ltd,6994.0,85.1,8.25,57700.5,4000,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W08,8,8012.17,S001,Apex Textile Mills,2511.17,31.3,8.37,21018.49,4000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W08,8,8012.17,S002,Global Weavers Ltd,5501.0,68.7,8.25,45383.25,4000,0.0,4,W04,W08,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W09,9,7826.63,S001,Apex Textile Mills,782.66,10.0,8.37,6550.89,4000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W09,9,7826.63,S002,Global Weavers Ltd,7043.97,90.0,8.25,58112.73,4000,0.0,4,W05,W09,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W10,10,7884.47,S001,Apex Textile Mills,788.45,10.0,8.37,6599.3,4000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W10,10,7884.47,S002,Global Weavers Ltd,7096.02,90.0,8.25,58542.19,4000,0.0,4,W06,W10,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W11,11,8022.14,S001,Apex Textile Mills,802.21,10.0,8.37,6714.53,4000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W11,11,8022.14,S002,Global Weavers Ltd,7219.93,90.0,8.25,59564.39,4000,0.0,4,W07,W11,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W12,12,8311.42,S001,Apex Textile Mills,831.14,10.0,8.37,6956.66,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,W12,12,8311.42,S002,Global Weavers Ltd,7480.28,90.0,8.25,61712.29,4000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,M04,12,9596.2,S001,Apex Textile Mills,959.62,10.0,8.37,8032.02,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,M04,12,9596.2,S002,Global Weavers Ltd,8636.58,90.0,8.25,71251.79,4000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,M05,12,9386.7,S001,Apex Textile Mills,938.67,10.0,8.37,7856.67,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,M05,12,9386.7,S002,Global Weavers Ltd,8448.03,90.0,8.25,69696.25,4000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,M06,12,9107.43,S001,Apex Textile Mills,910.74,10.0,8.37,7622.92,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_016,Premium Poly-Blend Grade-16,M06,12,9107.43,S002,Global Weavers Ltd,8196.69,90.0,8.25,67622.67,4000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W01,1,4847.01,S001,Apex Textile Mills,1938.8,40.0,19.32,37457.69,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W01,1,4847.01,S005,EuroKnit Premium,2908.21,60.0,20.83,60577.93,2500,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W02,2,8237.24,S001,Apex Textile Mills,3294.9,40.0,19.32,63657.39,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W02,2,8237.24,S005,EuroKnit Premium,4942.34,60.0,20.83,102949.03,2500,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W03,3,8866.31,S001,Apex Textile Mills,3546.52,40.0,19.32,68518.84,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W03,3,8866.31,S005,EuroKnit Premium,5319.79,60.0,20.83,110811.14,2500,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W04,4,8798.47,S001,Apex Textile Mills,3519.39,40.0,19.32,67994.58,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W04,4,8798.47,S005,EuroKnit Premium,5279.08,60.0,20.83,109963.28,2500,0.0,3,W01,W04,11.5,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W05,5,8495.23,S001,Apex Textile Mills,7645.71,90.0,19.32,147715.06,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W05,5,8495.23,S002,Global Weavers Ltd,849.52,10.0,19.49,16557.2,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W06,6,8166.06,S001,Apex Textile Mills,7349.45,90.0,19.32,141991.45,4000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W06,6,8166.06,S002,Global Weavers Ltd,816.61,10.0,19.49,15915.65,5000,0.0,4,W02,W06,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W07,7,7741.13,S001,Apex Textile Mills,6967.02,90.0,19.32,134602.77,4000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W07,7,7741.13,S002,Global Weavers Ltd,774.11,10.0,19.49,15087.46,5000,0.0,4,W03,W07,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W08,8,7483.76,S001,Apex Textile Mills,6453.0,86.2,19.32,124671.96,4000,0.0,4,W04,W08,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W08,8,7483.76,S002,Global Weavers Ltd,1030.76,13.8,19.49,20089.51,5000,0.0,4,W04,W08,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W09,9,7320.17,S001,Apex Textile Mills,6588.15,90.0,19.32,127283.12,4000,0.0,4,W05,W09,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W09,9,7320.17,S002,Global Weavers Ltd,732.02,10.0,19.49,14267.01,5000,0.0,4,W05,W09,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W10,10,7222.42,S001,Apex Textile Mills,6500.18,90.0,19.32,125583.44,4000,0.0,4,W06,W10,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W10,10,7222.42,S002,Global Weavers Ltd,722.24,10.0,19.49,14076.5,5000,0.0,4,W06,W10,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W11,11,7497.73,S001,Apex Textile Mills,4816.0,64.2,19.32,93045.12,4000,0.0,4,W07,W11,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W11,11,7497.73,S002,Global Weavers Ltd,2681.73,35.8,19.49,52266.92,5000,0.0,4,W07,W11,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W12,12,7944.62,S001,Apex Textile Mills,7150.16,90.0,19.32,138141.05,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,W12,12,7944.62,S002,Global Weavers Ltd,794.46,10.0,19.49,15484.06,5000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,M04,12,8686.75,S001,Apex Textile Mills,7818.07,90.0,19.32,151045.21,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,M04,12,8686.75,S002,Global Weavers Ltd,868.67,10.0,19.49,16930.48,5000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,M05,12,8740.62,S001,Apex Textile Mills,7866.56,90.0,19.32,151981.9,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,M05,12,8740.62,S002,Global Weavers Ltd,874.06,10.0,19.49,17035.47,5000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,M06,12,8551.09,S001,Apex Textile Mills,7695.98,90.0,19.32,148686.35,4000,0.0,4,W08,W12,17.6,LOW,0.0,LOW
FAB_017,Premium Cotton Grade-17,M06,12,8551.09,S002,Global Weavers Ltd,855.11,10.0,19.49,16666.07,5000,0.0,4,W08,W12,21.2,LOW,0.0,LOW
FAB_018,Premium Poly-Blend Grade-18,W01,1,731.85,S004,Budget FastTex Industries,731.85,100.0,13.89,10165.4,3000,0.0,7,W01,W08,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,W02,2,2706.63,S004,Budget FastTex Industries,2706.63,100.0,13.89,37595.09,3000,0.0,7,W01,W08,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,W03,3,5302.66,S001,Apex Textile Mills,5302.66,100.0,15.33,81289.78,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_018,Premium Poly-Blend Grade-18,W04,4,5302.66,S001,Apex Textile Mills,5302.66,100.0,15.33,81289.78,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_018,Premium Poly-Blend Grade-18,W05,5,5238.6,S001,Apex Textile Mills,5238.6,100.0,15.33,80307.74,4000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_018,Premium Poly-Blend Grade-18,W06,6,5028.1,S001,Apex Textile Mills,5028.1,100.0,15.33,77080.77,4000,0.0,4,W02,W06,17.6,LOW,0.0,LOW
FAB_018,Premium Poly-Blend Grade-18,W07,7,4840.48,S001,Apex Textile Mills,4840.48,100.0,15.33,74204.56,4000,0.0,4,W03,W07,17.6,LOW,0.0,LOW
FAB_018,Premium Poly-Blend Grade-18,W08,8,4769.56,S004,Budget FastTex Industries,4769.56,100.0,13.89,66249.19,3000,0.0,7,W01,W08,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,W09,9,4657.44,S004,Budget FastTex Industries,4657.44,100.0,13.89,64691.84,3000,0.0,7,W02,W09,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,W10,10,4668.88,S004,Budget FastTex Industries,4668.88,100.0,13.89,64850.74,3000,0.0,7,W03,W10,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,W11,11,4744.38,S004,Budget FastTex Industries,4744.38,100.0,13.89,65899.44,3000,0.0,7,W04,W11,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,W12,12,4934.28,S004,Budget FastTex Industries,4934.28,100.0,13.89,68537.15,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,M04,12,5362.15,S004,Budget FastTex Industries,5362.15,100.0,13.89,74480.26,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,M05,12,5325.54,S004,Budget FastTex Industries,5325.54,100.0,13.89,73971.75,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_018,Premium Poly-Blend Grade-18,M06,12,5151.65,S004,Budget FastTex Industries,5151.65,100.0,13.89,71556.42,3000,0.0,7,W05,W12,44.6,MEDIUM,5.0,HIGH
FAB_019,Premium Wool Grade-19,W01,1,6553.95,S001,Apex Textile Mills,5898.56,90.0,21.61,127467.77,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W01,1,6553.95,S002,Global Weavers Ltd,655.39,10.0,21.69,14215.52,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W02,2,12987.69,S001,Apex Textile Mills,11688.92,90.0,21.61,252597.58,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W02,2,12987.69,S002,Global Weavers Ltd,1298.77,10.0,21.69,28170.3,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W03,3,14547.67,S001,Apex Textile Mills,8090.0,55.6,21.61,174824.9,5000,0.0,4,W01,W05,17.6,LOW,0.0,LOW
FAB_019,Premium Wool Grade-19,W03,3,14547.67,S002,Global Weavers Ltd,6457.67,44.4,21.69,140066.86,5000,0.0,4,W01,W05,21.2,LOW,0.0,LOW
