sku_id,region,period,forecasted_demand_units,forecast_version,forecast_confidence
SKU_019,Europe,W12,233,v1.0,0.95
SKU_019,Europe,M04,292,v1.0,0.83
SKU_019,Europe,M05,266,v1.0,0.88
SKU_019,Europe,M06,245,v1.0,0.94
SKU_019,Asia-Pacific,W01,169,v1.0,0.86
SKU_019,Asia-Pacific,W02,184,v1.0,0.93
SKU_019,Asia-Pacific,W03,180,v1.0,0.91
SKU_019,Asia-Pacific,W04,163,v1.0,0.85
SKU_019,Asia-Pacific,W05,154,v1.0,0.86
SKU_019,Asia-Pacific,W06,146,v1.0,0.85
SKU_019,Asia-Pacific,W07,137,v1.0,0.89
SKU_019,Asia-Pacific,W08,125,v1.0,0.86
SKU_019,Asia-Pacific,W09,126,v1.0,0.87
SKU_019,Asia-Pacific,W10,131,v1.0,0.84
SKU_019,Asia-Pacific,W11,132,v1.0,0.94
SKU_019,Asia-Pacific,W12,143,v1.0,0.88
SKU_019,Asia-Pacific,M04,165,v1.0,0.88
SKU_019,Asia-Pacific,M05,165,v1.0,0.82
SKU_019,Asia-Pacific,M06,168,v1.0,0.95
SKU_019,Latin America,W01,79,v1.0,0.91
SKU_019,Latin America,W02,85,v1.0,0.86
SKU_019,Latin America,W03,93,v1.0,0.95
SKU_019,Latin America,W04,87,v1.0,0.84
SKU_019,Latin America,W05,84,v1.0,0.94
SKU_019,Latin America,W06,77,v1.0,0.91
SKU_019,Latin America,W07,74,v1.0,0.94
SKU_019,Latin America,W08,63,v1.0,0.89
SKU_019,Latin America,W09,63,v1.0,0.87
SKU_019,Latin America,W10,68,v1.0,0.88
SKU_019,Latin America,W11,63,v1.0,0.83
SKU_019,Latin America,W12,74,v1.0,0.9
SKU_019,Latin America,M04,83,v1.0,0.94
SKU_019,Latin America,M05,82,v1.0,0.82
SKU_019,Latin America,M06,81,v1.0,0.88
SKU_020,North America,W01,431,v1.0,0.95
SKU_020,North America,W02,415,v1.0,0.88
SKU_020,North America,W03,438,v1.0,0.89
SKU_020,North America,W04,395,v1.0,0.91
SKU_020,North America,W05,402,v1.0,0.91
SKU_020,North America,W06,378,v1.0,0.87
SKU_020,North America,W07,327,v1.0,0.86
SKU_020,North America,W08,322,v1.0,0.88
SKU_020,North America,W09,323,v1.0,0.85
SKU_020,North America,W10,341,v1.0,0.92
SKU_020,North America,W11,330,v1.0,0.88
SKU_020,North America,W12,340,v1.0,0.91
SKU_020,North America,M04,458,v1.0,0.91
SKU_020,North America,M05,414,v1.0,0.93
SKU_020,North America,M06,404,v1.0,0.84
SKU_020,Europe,W01,327,v1.0,0.95
SKU_020,Europe,W02,357,v1.0,0.86
SKU_020,Europe,W03,388,v1.0,0.9
SKU_020,Europe,W04,351,v1.0,0.82
SKU_020,Europe,W05,351,v1.0,0.86
SKU_020,Europe,W06,305,v1.0,0.88
SKU_020,Europe,W07,302,v1.0,0.94
SKU_020,Europe,W08,266,v1.0,0.93
SKU_020,Europe,W09,260,v1.0,0.88
SKU_020,Europe,W10,284,v1.0,0.86
SKU_020,Europe,W11,286,v1.0,0.88
SKU_020,Europe,W12,314,v1.0,0.85
SKU_020,Europe,M04,379,v1.0,0.84
SKU_020,Europe,M05,342,v1.0,0.9
SKU_020,Europe,M06,342,v1.0,0.84
SKU_020,Asia-Pacific,W01,217,v1.0,0.86
SKU_020,Asia-Pacific,W02,210,v1.0,0.94
SKU_020,Asia-Pacific,W03,232,v1.0,0.82
SKU_020,Asia-Pacific,W04,233,v1.0,0.88
SKU_020,Asia-Pacific,W05,231,v1.0,0.9
SKU_020,Asia-Pacific,W06,197,v1.0,0.88
SKU_020,Asia-Pacific,W07,185,v1.0,0.85
SKU_020,Asia-Pacific,W08,180,v1.0,0.95
SKU_020,Asia-Pacific,W09,177,v1.0,0.87
SKU_020,Asia-Pacific,W10,175,v1.0,0.82
SKU_020,Asia-Pacific,W11,169,v1.0,0.9
SKU_020,Asia-Pacific,W12,178,v1.0,0.88
SKU_020,Asia-Pacific,M04,233,v1.0,0.87
SKU_020,Asia-Pacific,M05,205,v1.0,0.87
SKU_020,Asia-Pacific,M06,214,v1.0,0.94
SKU_020,Latin America,W01,98,v1.0,0.86
SKU_020,Latin America,W02,113,v1.0,0.83
SKU_020,Latin America,W03,107,v1.0,0.9
SKU_020,Latin America,W04,116,v1.0,0.9
SKU_020,Latin America,W05,101,v1.0,0.86
SKU_020,Latin America,W06,97,v1.0,0.93
SKU_020,Latin America,W07,97,v1.0,0.86
SKU_020,Latin America,W08,90,v1.0,0.87
SKU_020,Latin America,W09,84,v1.0,0.87
SKU_020,Latin America,W10,79,v1.0,0.84
SKU_020,Latin America,W11,85,v1.0,0.92
SKU_020,Latin America,W12,93,v1.0,0.94
SKU_020,Latin America,M04,107,v1.0,0.85
SKU_020,Latin America,M05,110,v1.0,0.93
SKU_020,Latin America,M06,109,v1.0,0.89
SKU_021,North America,W01,772,v1.0,0.89
SKU_021,North America,W02,774,v1.0,0.89
SKU_021,North America,W03,818,v1.0,0.83
SKU_021,North America,W04,772,v1.0,0.83
SKU_021,North America,W05,783,v1.0,0.94
SKU_021,North America,W06,696,v1.0,0.86
SKU_021,North America,W07,633,v1.0,0.93
SKU_021,North America,W08,644,v1.0,0.9
SKU_021,North America,W09,608,v1.0,0.86
SKU_021,North America,W10,605,v1.0,0.82
SKU_021,North America,W11,642,v1.0,0.85
SKU_021,North America,W12,692,v1.0,0.84
SKU_021,North America,M04,751,v1.0,0.84
SKU_021,North America,M05,720,v1.0,0.83
SKU_021,North America,M06,748,v1.0,0.92
SKU_021,Europe,W01,575,v1.0,0.92
SKU_021,Europe,W02,675,v1.0,0.83
SKU_021,Europe,W03,620,v1.0,0.92
SKU_021,Europe,W04,655,v1.0,0.83
SKU_021,Europe,W05,589,v1.0,0.85
SKU_021,Europe,W06,547,v1.0,0.91
SKU_021,Europe,W07,567,v1.0,0.92
SKU_021,Europe,W08,544,v1.0,0.85
SKU_021,Europe,W09,523,v1.0,0.84
SKU_021,Europe,W10,481,v1.0,0.83
SKU_021,Europe,W11,543,v1.0,0.94
SKU_021,Europe,W12,591,v1.0,0.87
SKU_021,Europe,M04,625,v1.0,0.89
SKU_021,Europe,M05,668,v1.0,0.85
SKU_021,Europe,M06,618,v1.0,0.83
SKU_021,Asia-Pacific,W01,390,v1.0,0.82
SKU_021,Asia-Pacific,W02,387,v1.0,0.84
SKU_021,Asia-Pacific,W03,399,v1.0,0.94
SKU_021,Asia-Pacific,W04,411,v1.0,0.95
SKU_021,Asia-Pacific,W05,367,v1.0,0.85
SKU_021,Asia-Pacific,W06,367,v1.0,0.91
SKU_021,Asia-Pacific,W07,333,v1.0,0.9
SKU_021,Asia-Pacific,W08,316,v1.0,0.94
SKU_021,Asia-Pacific,W09,291,v1.0,0.87
SKU_021,Asia-Pacific,W10,302,v1.0,0.85
SKU_021,Asia-Pacific,W11,307,v1.0,0.83
SKU_021,Asia-Pacific,W12,371,v1.0,0.84
SKU_021,Asia-Pacific,M04,387,v1.0,0.84
SKU_021,Asia-Pacific,M05,420,v1.0,0.91
SKU_021,Asia-Pacific,M06,385,v1.0,0.83
SKU_021,Latin America,W01,187,v1.0,0.84
SKU_021,Latin America,W02,195,v1.0,0.9
SKU_021,Latin America,W03,200,v1.0,0.95
SKU_021,Latin America,W04,202,v1.0,0.89
SKU_021,Latin America,W05,189,v1.0,0.93
SKU_021,Latin America,W06,174,v1.0,0.83
SKU_021,Latin America,W07,179,v1.0,0.88
SKU_021,Latin America,W08,164,v1.0,0.84
SKU_021,Latin America,W09,165,v1.0,0.88
SKU_021,Latin America,W10,144,v1.0,0.88
SKU_021,Latin America,W11,165,v1.0,0.83
SKU_021,Latin America,W12,162,v1.0,0.87
SKU_021,Latin America,M04,209,v1.0,0.83
SKU_021,Latin America,M05,215,v1.0,0.95
SKU_021,Latin America,M06,177,v1.0,0.95
SKU_022,North America,W01,250,v1.0,0.93
SKU_022,North America,W02,272,v1.0,0.85
SKU_022,North America,W03,278,v1.0,0.88
SKU_022,North America,W04,290,v1.0,0.92
SKU_022,North America,W05,271,v1.0,0.92
SKU_022,North America,W06,262,v1.0,0.94
SKU_022,North America,W07,227,v1.0,0.91
SKU_022,North America,W08,233,v1.0,0.95
SKU_022,North America,W09,209,v1.0,0.84
SKU_022,North America,W10,208,v1.0,0.84
SKU_022,North America,W11,219,v1.0,0.85
SKU_022,North America,W12,251,v1.0,0.82
SKU_022,North America,M04,292,v1.0,0.93
SKU_022,North America,M05,274,v1.0,0.82
SKU_022,North America,M06,247,v1.0,0.9
SKU_022,Europe,W01,215,v1.0,0.86
SKU_022,Europe,W02,237,v1.0,0.92
SKU_022,Europe,W03,243,v1.0,0.89
SKU_022,Europe,W04,234,v1.0,0.88
SKU_022,Europe,W05,217,v1.0,0.88
SKU_022,Europe,W06,211,v1.0,0.89
SKU_022,Europe,W07,205,v1.0,0.89
SKU_022,Europe,W08,169,v1.0,0.92
SKU_022,Europe,W09,190,v1.0,0.93
SKU_022,Europe,W10,166,v1.0,0.88
SKU_022,Europe,W11,195,v1.0,0.88
SKU_022,Europe,W12,183,v1.0,0.84
SKU_022,Europe,M04,243,v1.0,0.92
SKU_022,Europe,M05,245,v1.0,0.84
SKU_022,Europe,M06,217,v1.0,0.86
SKU_022,Asia-Pacific,W01,136,v1.0,0.92
SKU_022,Asia-Pacific,W02,147,v1.0,0.88
SKU_022,Asia-Pacific,W03,149,v1.0,0.89
SKU_022,Asia-Pacific,W04,146,v1.0,0.89
SKU_022,Asia-Pacific,W05,133,v1.0,0.83
SKU_022,Asia-Pacific,W06,126,v1.0,0.9
SKU_022,Asia-Pacific,W07,120,v1.0,0.91
SKU_022,Asia-Pacific,W08,119,v1.0,0.86
SKU_022,Asia-Pacific,W09,102,v1.0,0.9
SKU_022,Asia-Pacific,W10,104,v1.0,0.87
SKU_022,Asia-Pacific,W11,121,v1.0,0.9
SKU_022,Asia-Pacific,W12,129,v1.0,0.9
SKU_022,Asia-Pacific,M04,145,v1.0,0.88
SKU_022,Asia-Pacific,M05,156,v1.0,0.87
SKU_022,Asia-Pacific,M06,127,v1.0,0.85
SKU_022,Latin America,W01,66,v1.0,0.86
SKU_022,Latin America,W02,67,v1.0,0.91
SKU_022,Latin America,W03,78,v1.0,0.83
SKU_022,Latin America,W04,69,v1.0,0.89
SKU_022,Latin America,W05,65,v1.0,0.91
SKU_022,Latin America,W06,65,v1.0,0.89
SKU_022,Latin America,W07,60,v1.0,0.82
SKU_022,Latin America,W08,56,v1.0,0.82
SKU_022,Latin America,W09,53,v1.0,0.89
SKU_022,Latin America,W10,53,v1.0,0.83
SKU_022,Latin America,W11,57,v1.0,0.91
SKU_022,Latin America,W12,58,v1.0,0.88
SKU_022,Latin America,M04,77,v1.0,0.91
SKU_022,Latin America,M05,68,v1.0,0.86
SKU_022,Latin America,M06,73,v1.0,0.85
SKU_023,North America,W01,408,v1.0,0.92
SKU_023,North America,W02,428,v1.0,0.89
SKU_023,North America,W03,400,v1.0,0.83
SKU_023,North America,W04,442,v1.0,0.87
SKU_023,North America,W05,376,v1.0,0.92
SKU_023,North America,W06,344,v1.0,0.93
SKU_023,North America,W07,319,v1.0,0.86
SKU_023,North America,W08,297,v1.0,0.92
SKU_023,North America,W09,306,v1.0,0.85
SKU_023,North America,W10,323,v1.0,0.9
SKU_023,North America,W11,312,v1.0,0.92
SKU_023,North America,W12,342,v1.0,0.89
SKU_023,North America,M04,394,v1.0,0.87
SKU_023,North America,M05,412,v1.0,0.88
SKU_023,North America,M06,399,v1.0,0.84
SKU_023,Europe,W01,300,v1.0,0.91
SKU_023,Europe,W02,362,v1.0,0.89
SKU_023,Europe,W03,333,v1.0,0.95
SKU_023,Europe,W04,358,v1.0,0.88
SKU_023,Europe,W05,354,v1.0,0.89
SKU_023,Europe,W06,316,v1.0,0.92
SKU_023,Europe,W07,284,v1.0,0.89
SKU_023,Europe,W08,274,v1.0,0.89
SKU_023,Europe,W09,253,v1.0,0.84
SKU_023,Europe,W10,245,v1.0,0.91
SKU_023,Europe,W11,263,v1.0,0.88
SKU_023,Europe,W12,282,v1.0,0.93
SKU_023,Europe,M04,324,v1.0,0.85
SKU_023,Europe,M05,335,v1.0,0.93
SKU_023,Europe,M06,330,v1.0,0.85
SKU_023,Asia-Pacific,W01,206,v1.0,0.87
SKU_023,Asia-Pacific,W02,200,v1.0,0.84
SKU_023,Asia-Pacific,W03,209,v1.0,0.93
SKU_023,Asia-Pacific,W04,214,v1.0,0.89
SKU_023,Asia-Pacific,W05,204,v1.0,0.9
SKU_023,Asia-Pacific,W06,179,v1.0,0.84
SKU_023,Asia-Pacific,W07,169,v1.0,0.85
SKU_023,Asia-Pacific,W08,176,v1.0,0.91
SKU_023,Asia-Pacific,W09,153,v1.0,0.93
SKU_023,Asia-Pacific,W10,174,v1.0,0.88
SKU_023,Asia-Pacific,W11,156,v1.0,0.93
SKU_023,Asia-Pacific,W12,169,v1.0,0.9
SKU_023,Asia-Pacific,M04,231,v1.0,0.94
SKU_023,Asia-Pacific,M05,209,v1.0,0.87
SKU_023,Asia-Pacific,M06,206,v1.0,0.83
SKU_023,Latin America,W01,109,v1.0,0.91
SKU_023,Latin America,W02,100,v1.0,0.83
SKU_023,Latin America,W03,113,v1.0,0.94
SKU_023,Latin America,W04,108,v1.0,0.93
SKU_023,Latin America,W05,110,v1.0,0.94
SKU_023,Latin America,W06,93,v1.0,0.93
SKU_023,Latin America,W07,86,v1.0,0.84
SKU_023,Latin America,W08,88,v1.0,0.86
SKU_023,Latin America,W09,82,v1.0,0.87
SKU_023,Latin America,W10,84,v1.0,0.85
SKU_023,Latin America,W11,83,v1.0,0.84
SKU_023,Latin America,W12,86,v1.0,0.95
SKU_023,Latin America,M04,108,v1.0,0.85
SKU_023,Latin America,M05,107,v1.0,0.88
SKU_023,Latin America,M06,98,v1.0,0.94
SKU_024,North America,W01,256,v1.0,0.88
SKU_024,North America,W02,256,v1.0,0.86
SKU_024,North America,W03,284,v1.0,0.84
SKU_024,North America,W04,268,v1.0,0.87
SKU_024,North America,W05,250,v1.0,0.9
SKU_024,North America,W06,257,v1.0,0.82
SKU_024,North America,W07,233,v1.0,0.92
SKU_024,North America,W08,195,v1.0,0.94
SKU_024,North America,W09,207,v1.0,0.85
SKU_024,North America,W10,199,v1.0,0.9
SKU_024,North America,W11,218,v1.0,0.94
SKU_024,North America,W12,233,v1.0,0.89
SKU_024,North America,M04,260,v1.0,0.88
SKU_024,North America,M05,244,v1.0,0.94
SKU_024,North America,M06,269,v1.0,0.94
SKU_024,Europe,W01,207,v1.0,0.94
SKU_024,Europe,W02,234,v1.0,0.86
SKU_024,Europe,W03,242,v1.0,0.84
SKU_024,Europe,W04,224,v1.0,0.86
SKU_024,Europe,W05,228,v1.0,0.9
SKU_024,Europe,W06,213,v1.0,0.86
SKU_024,Europe,W07,176,v1.0,0.92
SKU_024,Europe,W08,176,v1.0,0.92
SKU_024,Europe,W09,182,v1.0,0.86
SKU_024,Europe,W10,168,v1.0,0.94
SKU_024,Europe,W11,167,v1.0,0.84
SKU_024,Europe,W12,183,v1.0,0.83
SKU_024,Europe,M04,226,v1.0,0.91
SKU_024,Europe,M05,225,v1.0,0.86
SKU_024,Europe,M06,218,v1.0,0.92
SKU_024,Asia-Pacific,W01,136,v1.0,0.84
SKU_024,Asia-Pacific,W02,139,v1.0,0.9
SKU_024,Asia-Pacific,W03,132,v1.0,0.85
SKU_024,Asia-Pacific,W04,137,v1.0,0.89
SKU_024,Asia-Pacific,W05,127,v1.0,0.85
SKU_024,Asia-Pacific,W06,131,v1.0,0.92
SKU_024,Asia-Pacific,W07,121,v1.0,0.84
SKU_024,Asia-Pacific,W08,112,v1.0,0.87
SKU_024,Asia-Pacific,W09,113,v1.0,0.88
SKU_024,Asia-Pacific,W10,113,v1.0,0.84
SKU_024,Asia-Pacific,W11,105,v1.0,0.9
SKU_024,Asia-Pacific,W12,116,v1.0,0.86
SKU_024,Asia-Pacific,M04,133,v1.0,0.87
SKU_024,Asia-Pacific,M05,137,v1.0,0.87
SKU_024,Asia-Pacific,M06,139,v1.0,0.89
SKU_024,Latin America,W01,61,v1.0,0.82
SKU_024,Latin America,W02,70,v1.0,0.9
SKU_024,Latin America,W03,68,v1.0,0.83
SKU_024,Latin America,W04,70,v1.0,0.85
SKU_024,Latin America,W05,71,v1.0,0.83
SKU_024,Latin America,W06,64,v1.0,0.9
SKU_024,Latin America,W07,55,v1.0,0.94
SKU_024,Latin America,W08,52,v1.0,0.89
SKU_024,Latin America,W09,49,v1.0,0.89
SKU_024,Latin America,W10,55,v1.0,0.94
SKU_024,Latin America,W11,58,v1.0,0.88
SKU_024,Latin America,W12,57,v1.0,0.85
SKU_024,Latin America,M04,76,v1.0,0.93
SKU_024,Latin America,M05,67,v1.0,0.92
SKU_024,Latin America,M06,65,v1.0,0.88
SKU_025,North America,W01,211,v1.0,0.95
SKU_025,North America,W02,211,v1.0,0.91
SKU_025,North America,W03,220,v1.0,0.87
SKU_025,North America,W04,208,v1.0,0.86
SKU_025,North America,W05,203,v1.0,0.9
SKU_025,North America,W06,211,v1.0,0.87
SKU_025,North America,W07,189,v1.0,0.88
SKU_025,North America,W08,158,v1.0,0.84
SKU_025,North America,W09,161,v1.0,0.91
SKU_025,North America,W10,171,v1.0,0.91
SKU_025,North America,W11,179,v1.0,0.92
SKU_025,North America,W12,178,v1.0,0.83
SKU_025,North America,M04,207,v1.0,0.86
SKU_025,North America,M05,208,v1.0,0.94
SKU_025,North America,M06,222,v1.0,0.94
SKU_025,Europe,W01,188,v1.0,0.9
SKU_025,Europe,W02,191,v1.0,0.83
SKU_025,Europe,W03,180,v1.0,0.9
SKU_025,Europe,W04,179,v1.0,0.87
SKU_025,Europe,W05,174,v1.0,0.95
SKU_025,Europe,W06,168,v1.0,0.9
SKU_025,Europe,W07,148,v1.0,0.89
SKU_025,Europe,W08,154,v1.0,0.93
SKU_025,Europe,W09,131,v1.0,0.86
SKU_025,Europe,W10,140,v1.0,0.84
SKU_025,Europe,W11,137,v1.0,0.83
SKU_025,Europe,W12,147,v1.0,0.93
SKU_025,Europe,M04,197,v1.0,0.92
SKU_025,Europe,M05,195,v1.0,0.86
SKU_025,Europe,M06,184,v1.0,0.9
SKU_025,Asia-Pacific,W01,114,v1.0,0.85
SKU_025,Asia-Pacific,W02,111,v1.0,0.94
SKU_025,Asia-Pacific,W03,114,v1.0,0.95
SKU_025,Asia-Pacific,W04,121,v1.0,0.84
SKU_025,Asia-Pacific,W05,117,v1.0,0.91
SKU_025,Asia-Pacific,W06,109,v1.0,0.83
SKU_025,Asia-Pacific,W07,91,v1.0,0.85
SKU_025,Asia-Pacific,W08,83,v1.0,0.85
SKU_025,Asia-Pacific,W09,90,v1.0,0.88
SKU_025,Asia-Pacific,W10,94,v1.0,0.94
SKU_025,Asia-Pacific,W11,84,v1.0,0.87
SKU_025,Asia-Pacific,W12,101,v1.0,0.88
SKU_025,Asia-Pacific,M04,117,v1.0,0.93
SKU_025,Asia-Pacific,M05,121,v1.0,0.84
SKU_025,Asia-Pacific,M06,101,v1.0,0.93
SKU_025,Latin America,W01,51,v1.0,0.84
SKU_025,Latin America,W02,57,v1.0,0.86
SKU_025,Latin America,W03,62,v1.0,0.9
SKU_025,Latin America,W04,58,v1.0,0.95
SKU_025,Latin America,W05,55,v1.0,0.89
SKU_025,Latin America,W06,51,v1.0,0.83
SKU_025,Latin America,W07,50,v1.0,0.91
SKU_025,Latin America,W08,48,v1.0,0.82
SKU_025,Latin America,W09,44,v1.0,0.91
SKU_025,Latin America,W10,43,v1.0,0.9
SKU_025,Latin America,W11,48,v1.0,0.93
SKU_025,Latin America,W12,46,v1.0,0.83
SKU_025,Latin America,M04,61,v1.0,0.91
SKU_025,Latin America,M05,56,v1.0,0.94
SKU_025,Latin America,M06,55,v1.0,0.82
SKU_026,North America,W01,143,v1.0,0.94
SKU_026,North America,W02,143,v1.0,0.92
SKU_026,North America,W03,155,v1.0,0.94
SKU_026,North America,W04,150,v1.0,0.85
SKU_026,North America,W05,132,v1.0,0.9
SKU_026,North America,W06,129,v1.0,0.83
SKU_026,North America,W07,115,v1.0,0.94
SKU_026,North America,W08,113,v1.0,0.87
SKU_026,North America,W09,105,v1.0,0.95
SKU_026,North America,W10,118,v1.0,0.83
SKU_026,North America,W11,123,v1.0,0.84
SKU_026,North America,W12,130,v1.0,0.86
SKU_026,North America,M04,156,v1.0,0.91
SKU_026,North America,M05,137,v1.0,0.88
SKU_026,North America,M06,137,v1.0,0.92
SKU_026,Europe,W01,114,v1.0,0.91
SKU_026,Europe,W02,116,v1.0,0.91
SKU_026,Europe,W03,133,v1.0,0.89
SKU_026,Europe,W04,124,v1.0,0.94
SKU_026,Europe,W05,119,v1.0,0.89
SKU_026,Europe,W06,111,v1.0,0.92
SKU_026,Europe,W07,109,v1.0,0.9
SKU_026,Europe,W08,96,v1.0,0.88
SKU_026,Europe,W09,87,v1.0,0.86
SKU_026,Europe,W10,93,v1.0,0.85
SKU_026,Europe,W11,101,v1.0,0.84
SKU_026,Europe,W12,105,v1.0,0.9
SKU_026,Europe,M04,126,v1.0,0.86
SKU_026,Europe,M05,122,v1.0,0.94
SKU_026,Europe,M06,116,v1.0,0.84
SKU_026,Asia-Pacific,W01,69,v1.0,0.94
SKU_026,Asia-Pacific,W02,81,v1.0,0.89
SKU_026,Asia-Pacific,W03,76,v1.0,0.83
SKU_026,Asia-Pacific,W04,72,v1.0,0.83
SKU_026,Asia-Pacific,W05,70,v1.0,0.88
SKU_026,Asia-Pacific,W06,65,v1.0,0.91
SKU_026,Asia-Pacific,W07,65,v1.0,0.85
SKU_026,Asia-Pacific,W08,58,v1.0,0.83
SKU_026,Asia-Pacific,W09,58,v1.0,0.83
SKU_026,Asia-Pacific,W10,60,v1.0,0.84
SKU_026,Asia-Pacific,W11,58,v1.0,0.87
SKU_026,Asia-Pacific,W12,61,v1.0,0.93
SKU_026,Asia-Pacific,M04,76,v1.0,0.9
SKU_026,Asia-Pacific,M05,76,v1.0,0.91
SKU_026,Asia-Pacific,M06,74,v1.0,0.85
SKU_026,Latin America,W01,39,v1.0,0.93
SKU_026,Latin America,W02,36,v1.0,0.84
SKU_026,Latin America,W03,41,v1.0,0.9
SKU_026,Latin America,W04,41,v1.0,0.83
SKU_026,Latin America,W05,37,v1.0,0.82
SKU_026,Latin America,W06,32,v1.0,0.84
SKU_026,Latin America,W07,32,v1.0,0.91
SKU_026,Latin America,W08,32,v1.0,0.95
SKU_026,Latin America,W09,29,v1.0,0.88
SKU_026,Latin America,W10,30,v1.0,0.95
SKU_026,Latin America,W11,30,v1.0,0.91
SKU_026,Latin America,W12,33,v1.0,0.87
SKU_026,Latin America,M04,38,v1.0,0.84
SKU_026,Latin America,M05,35,v1.0,0.83
SKU_026,Latin America,M06,33,v1.0,0.95
SKU_027,North America,W01,126,v1.0,0.9
SKU_027,North America,W02,143,v1.0,0.88
SKU_027,North America,W03,145,v1.0,0.92
SKU_027,North America,W04,134,v1.0,0.86
SKU_027,North America,W05,134,v1.0,0.88
SKU_027,North America,W06,117,v1.0,0.84
SKU_027,North America,W07,111,v1.0,0.91
SKU_027,North America,W08,118,v1.0,0.88
SKU_027,North America,W09,112,v1.0,0.9
SKU_027,North America,W10,101,v1.0,0.89
SKU_027,North America,W11,117,v1.0,0.83
SKU_027,North America,W12,109,v1.0,0.9
SKU_027,North America,M04,147,v1.0,0.95
SKU_027,North America,M05,146,v1.0,0.92
SKU_027,North America,M06,133,v1.0,0.89
SKU_027,Europe,W01,108,v1.0,0.88
SKU_027,Europe,W02,117,v1.0,0.9
SKU_027,Europe,W03,122,v1.0,0.91
SKU_027,Europe,W04,124,v1.0,0.88
SKU_027,Europe,W05,117,v1.0,0.89
SKU_027,Europe,W06,105,v1.0,0.86
SKU_027,Europe,W07,92,v1.0,0.94
SKU_027,Europe,W08,91,v1.0,0.88
SKU_027,Europe,W09,89,v1.0,0.94
SKU_027,Europe,W10,87,v1.0,0.91
SKU_027,Europe,W11,86,v1.0,0.86
SKU_027,Europe,W12,95,v1.0,0.86
SKU_027,Europe,M04,115,v1.0,0.85
SKU_027,Europe,M05,124,v1.0,0.86
SKU_027,Europe,M06,112,v1.0,0.93
SKU_027,Asia-Pacific,W01,71,v1.0,0.84
SKU_027,Asia-Pacific,W02,71,v1.0,0.91
SKU_027,Asia-Pacific,W03,80,v1.0,0.93
SKU_027,Asia-Pacific,W04,76,v1.0,0.92
SKU_027,Asia-Pacific,W05,74,v1.0,0.92
SKU_027,Asia-Pacific,W06,70,v1.0,0.9
SKU_027,Asia-Pacific,W07,59,v1.0,0.92
SKU_027,Asia-Pacific,W08,59,v1.0,0.84
SKU_027,Asia-Pacific,W09,53,v1.0,0.9
SKU_027,Asia-Pacific,W10,52,v1.0,0.87
SKU_027,Asia-Pacific,W11,63,v1.0,0.86
SKU_027,Asia-Pacific,W12,59,v1.0,0.83
SKU_027,Asia-Pacific,M04,69,v1.0,0.93
SKU_027,Asia-Pacific,M05,71,v1.0,0.84
SKU_027,Asia-Pacific,M06,73,v1.0,0.94
SKU_027,Latin America,W01,32,v1.0,0.83
SKU_027,Latin America,W02,36,v1.0,0.9
SKU_027,Latin America,W03,35,v1.0,0.85
SKU_027,Latin America,W04,35,v1.0,0.86
SKU_027,Latin America,W05,34,v1.0,0.83
SKU_027,Latin America,W06,35,v1.0,0.85
SKU_027,Latin America,W07,29,v1.0,0.91
SKU_027,Latin America,W08,29,v1.0,0.91
SKU_027,Latin America,W09,28,v1.0,0.94
SKU_027,Latin America,W10,27,v1.0,0.88
SKU_027,Latin America,W11,30,v1.0,0.83
SKU_027,Latin America,W12,29,v1.0,0.9
SKU_027,Latin America,M04,39,v1.0,0.94
SKU_027,Latin America,M05,38,v1.0,0.83
SKU_027,Latin America,M06,32,v1.0,0.9
SKU_028,North America,W01,221,v1.0,0.84
SKU_028,North America,W02,211,v1.0,0.88
SKU_028,North America,W03,223,v1.0,0.92
SKU_028,North America,W04,206,v1.0,0.9
SKU_028,North America,W05,205,v1.0,0.84
SKU_028,North America,W06,208,v1.0,0.88
SKU_028,North America,W07,181,v1.0,0.92
SKU_028,North America,W08,164,v1.0,0.93
SKU_028,North America,W09,161,v1.0,0.89
SKU_028,North America,W10,154,v1.0,0.87
SKU_028,North America,W11,180,v1.0,0.87
SKU_028,North America,W12,190,v1.0,0.84
SKU_028,North America,M04,231,v1.0,0.87
SKU_028,North America,M05,207,v1.0,0.92
SKU_028,North America,M06,202,v1.0,0.87
SKU_028,Europe,W01,173,v1.0,0.93
SKU_028,Europe,W02,192,v1.0,0.87
SKU_028,Europe,W03,173,v1.0,0.84
SKU_028,Europe,W04,170,v1.0,0.92
SKU_028,Europe,W05,190,v1.0,0.83
SKU_028,Europe,W06,161,v1.0,0.95
SKU_028,Europe,W07,146,v1.0,0.83
SKU_028,Europe,W08,150,v1.0,0.91
SKU_028,Europe,W09,142,v1.0,0.94
SKU_028,Europe,W10,129,v1.0,0.9
SKU_028,Europe,W11,150,v1.0,0.91
SKU_028,Europe,W12,156,v1.0,0.86
SKU_028,Europe,M04,184,v1.0,0.91
SKU_028,Europe,M05,184,v1.0,0.86
SKU_028,Europe,M06,180,v1.0,0.94
SKU_028,Asia-Pacific,W01,100,v1.0,0.86
SKU_028,Asia-Pacific,W02,115,v1.0,0.94
SKU_028,Asia-Pacific,W03,121,v1.0,0.88
SKU_028,Asia-Pacific,W04,110,v1.0,0.89
SKU_028,Asia-Pacific,W05,116,v1.0,0.9
SKU_028,Asia-Pacific,W06,107,v1.0,0.94
SKU_028,Asia-Pacific,W07,100,v1.0,0.87
SKU_028,Asia-Pacific,W08,86,v1.0,0.86
